book_id,goodreads_book_id,genres
9667,94578,"classics,german-literature,history,literature,non-fiction,nonfiction,philosophy,philosophy-religion,philosophy-to-read,poetry,political-philosophy,politics,psychology,to-read-non-fiction,to-read-philosophy"
9668,7904453,"adult-fiction,fantasy,fantasy-epic,fantasy-fiction,fantasy-high,fantasy-read,fantasy-sci-fi,fantasy-scifi,fantasy-series,fiction,genre-fantasy,magic,mythology,romance,sci-fi,sci-fi-and-fantasy,sci-fi-fantasy,science-fiction,science-fiction-fantasy,scifi,scifi-fantasy,speculative-fiction,to-read-fantasy,vaginal-fantasy,ya,young-adult"
9669,18453110,"adult-fiction,contemporary,creepy,fantasy,fiction,ghosts,horror,horror-thriller,mystery,mystery-suspense-thriller,mystery-thriller,mystery-thriller-horror,sci-fi,sci-fi-fantasy,science-fiction,scifi,scifi-fantasy,speculative-fiction,suspense,suspense-thriller,thriller,thriller-horror,thriller-mystery,thriller-suspense,thrillers,to-read-fiction,to-read-horror,young-adult"
9670,1032,"autobiography,biography,biography-autobiography,biography-memoir,economics,history,memoir,memoir-biography,memoirs,non-fiction,nonfiction,philosophy,politics,psychology"
9671,190344,"childhood-classics,children,children-books,children-s,children-s-books,children-s-fiction,children-s-lit,children-s-literature,children-young-adult,childrens,childrens-books,childrens-fiction,childrens-lit,childrens-literature,childrensbooks,classics,fiction,middle-grade,realistic-fiction,teen,teen-books,ya,young-adult,young-adults"
9672,82553,"a-fiction,contemporary,fiction,military,realistic-fiction,romance,sci-fi,science-fiction,suspense,teen,teen-fiction,thriller,war,ya,ya-books,ya-fiction,ya-lit,young-adult,young-adult-fiction"
9673,836607,"anime-manga,comic-manga,comics,comics-and-graphic-novels,comics-and-manga,comics-manga,contemporary,fantasy,favorite-manga,fiction,graphic-novel,graphic-novel-manga,graphic-novels,graphic-novels-and-manga,graphic-novels-comics-manga,graphic-novels-manga,magic,manga,manga-and-comics,manga-and-graphic-novels,manga-anime,manga-books,manga-comics,manga-graphic-novel,manga-graphic-novels,manga-i-own,manga-i-ve-read,manga-manhwa,manga-owned,manga-read,manga-romance,manga-shoujo,mangas,mangas-read,my-manga,mythology,owned-manga,read-manga,romance,shojo-manga,shoujo-manga,teen,to-read-manga,ya,young-adult"
9674,25801299,"adult-fiction,contemporary,contemporary-fiction,crime,crime-mystery,fiction,horror,horror-thriller,mysteries-thrillers,mystery,mystery-crime,mystery-suspense,mystery-thriller,psychological-suspense,psychological-thriller,psychological-thrillers,suspense,suspense-thriller,thriller,thriller-mystery,thriller-suspense,thrillers"
9675,20252,"adult-fiction,classics,fantasy,fantasy-sci-fi,fantasy-science-fiction,fiction,sci-fi,sci-fi-fantasy,science-fiction,science-fiction-and-fantasy,science-fiction-fantasy,scifi,scifi-fantasy,sf-fantasy,space,speculative-fiction"
9676,6542645,"adult-fiction,crime,crime-mystery,crime-thriller,detective,fantasy,fiction,murder-mystery,mystery,mystery-crime,mystery-romance,mystery-suspense,mystery-thriller,romance,romance-suspense,romantic-suspense,sci-fi,science-fiction,scifi,suspense,thriller"
9677,663098,"contemporary,contemporary-fantasy,crime,crime-mystery,detective,fantasy,fantasy-paranormal,fantasy-sci-fi,fantasy-scifi,fantasy-urban,fiction,ghost,ghost-stories,ghosts,horror,magic,modern-fantasy,mystery,mystery-thriller,noir,sci-fi,sci-fi-fantasy,science-fiction,science-fiction-fantasy,scifi-fantasy,speculative-fiction,suspense,thriller,to-read-fantasy,to-read-fiction"
9678,16031679,"adult-fiction,contemporary,contemporary-romance,erotic-romance,fiction,realistic-fiction,romance,romance-contemporary,sports-romance"
9679,290882,"classic-literature,classics,classics-to-read,fiction,history,literature,mythology,nonfiction,penguin-classics,philosophy,philosophy-religion,philosophy-theory,poetry,psychology,to-read-non-fiction"
9680,18594634,"biography,contemporary,memoir,memoirs,non-fiction,non-fiction-to-read,nonfiction,philosophy,psychology,to-read-non-fiction,to-read-nonfiction"
9681,12389310,"college-romance,contemporary,contemporary-romance,crime,dark-romance,fiction,mystery,realistic-fiction,romance,romantic-suspense,suspense,thriller,ya,ya-na,young-adult"
9682,1008231,"children,children-s,children-s-books,children-s-literature,childrens,childrens-books,crime,fantasy,fiction,middle-grade,mystery,realistic-fiction,sci-fi,science-fiction,scifi,suspense,teen,teen-books,teen-fiction,thriller,ya,ya-fiction,ya-sci-fi,young-adult"
9683,16170522,"arabic-fiction,arabic-literature,fantasy,fiction,history,horror,literature,mystery"
9684,6311614,"adult-fantasy,adult-fiction,contemporary,contemporary-fiction,crime,fantasy,fantasy-magic,fantasy-sci-fi,fantasy-scifi,fiction,fiction-fantasy,low-fantasy,magic,modern-fantasy,mystery,mystery-suspense,mystery-thriller,romance,sci-fi,sci-fi-and-fantasy,sci-fi-fantasy,science-fiction,science-fiction-fantasy,scifi,scifi-fantasy,suspense,thriller,thrillers"
9685,434229,"american-literature,classics,crime,crime-mystery,crime-mystery-thriller,crime-thriller,fiction,general-fiction,horror,horror-thriller,mysteries-and-thrillers,mysteries-thrillers,mystery,mystery-and-crime,mystery-crime,mystery-suspense,mystery-suspense-thriller,mystery-thriller,mystery-thriller-suspense,noir,other-fiction,psychological-thriller,suspense,suspense-thriller,thriller,thriller-mystery,thriller-suspense,thrillers,to-read-fiction"
9686,17487,"childhood-classics,children,children-books,children-s,children-s-books,children-s-classics,children-s-fiction,children-s-lit,children-s-literature,childrens,childrens-books,childrens-fiction,classics,contemporary,crime,detective,fiction,middle-grade,mystery,mystery-thriller,teen,ya,young-adult"
9687,8534899,"fantasy,fiction,magic,mythology,paranormal-romance,romance,sci-fi,science-fiction,teen,witches,ya,ya-fantasy,ya-series,ya-to-read,young-adult"
9688,136977,"contemporary,non-fiction,non-fiction-to-read,nonfiction,philosophy,philosophy-religion,psychology,to-read-non-fiction,to-read-nonfiction"
9689,113091,"adult-fiction,american-fiction,american-literature,award-winner,classic-fiction,classic-literature,classics,classics-to-read,fiction,fiction-literature,fiction-to-read,general-fiction,historical,historical-fiction,literary-fiction,literature,modern-classics,non-fiction,pulitzer-fiction,pulitzer-prize-fiction,southern-fiction,southern-literature,to-read-fiction"
9690,772976,"art-history,biographies-memoirs,biography,biography-and-memoir,biography-autobiography,biography-memoir,fiction,history,non-fiction,nonfiction,to-read-biography"
9691,94669,"adult-fiction,asian-literature,contemporary,contemporary-fiction,fantasy,fiction,fiction-and-literature,general-fiction,indian-fiction,indian-literature,literary-fiction,literature,magic,magic-realism,magical,magical-realism,modern-fiction,sci-fi-fantasy,science-fiction-fantasy,scifi-fantasy,to-read-fiction,women-s-fiction,womens-fiction"
9692,7948945,"contemporary,fantasy,fantasy-paranormal,fiction,greek-mythology,horror,magic,mystery,mythology,paranormal-fantasy,paranormal-romance,paranormal-ya,romance,teen,to-read-ya,ya,ya-books,ya-fantasy,ya-fiction,ya-paranormal,ya-romance,young-adult,young-adult-paranormal"
9693,17404452,"adult-romance,contemporary,contemporary-romance,erotic-romance,fiction,romance"
9694,4505161,"adult-fiction,contemporary,contemporary-fiction,contemporary-romance,cozy-mystery,crime,fantasy,fantasy-paranormal,fiction,general-fiction,ghost,ghost-stories,ghosts,gothic,historical-fiction,horror,magical-realism,mystery,mystery-cozy,mystery-suspense,mystery-thriller,paranormal-fantasy,paranormal-romance,romance,romantic-suspense,southern-fiction,suspense,thriller,women-s-fiction,womens-fiction"
9695,2309720,"anime-manga,comic-manga,comics,contemporary,favorite-manga,fiction,graphic-novel,graphic-novels,graphic-novels-and-manga,graphic-novels-manga,love-story,manga,manga-anime,manga-books,manga-comic,manga-comics,manga-graphic-novel,manga-graphic-novels,manga-i-own,manga-i-ve-read,manga-manhwa,manga-manhwa-manhua,manga-owned,manga-read,manga-romance,manga-series,manga-shoujo,manga-to-read,mangas,my-manga,read-manga,read-mangas,realistic-fiction,romance,shojo-manga,shoujo-manga,teen,to-read-graphic-novels,to-read-manga,ya,young-adult"
9696,10843036,"fantasy,fantasy-epic,fantasy-high,fantasy-read,fantasy-sci-fi,fiction,good-fantasy,gritty-fantasy,heroic-fantasy,magic,sci-fi-and-fantasy,sci-fi-fantasy,science-fiction,science-fiction-fantasy,scifi,scifi-fantasy,short-fiction,to-read-fantasy,young-adult"
9697,10468258,"adult-fiction,contemporary,fantasy,fantasy-paranormal,fiction,mystery,paranormal-fantasy,paranormal-romance,romance,romance-paranormal,sci-fi-fantasy,suspense"
9698,7785,"children,children-books,children-read,children-s,children-s-book,children-s-books,children-s-books-read,children-s-fiction,children-s-lit,children-s-literature,children-s-picture-books,childrens,childrens-books,childrens-lit,childrens-literature,childrens-picture-books,childrensbooks,classics,fantasy,fiction,poetry"
9699,302625,"aliens,classic-sci-fi,classics,fantasy,fantasy-sci-fi,fantasy-sf,fiction,hard-science-fiction,sci-fi,sci-fi-and-fantasy,sci-fi-fantasy,science-fiction,science-fiction-and-fantasy,science-fiction-fantasy,sciencefiction,scifi,scifi-fantasy,sf-fantasy,space,space-travel,speculative-fiction,to-read-sci-fi"
9700,15824358,"non-fiction,nonfiction,psychology"
9701,25067046,"aliens,fantasy,fantasy-sci-fi,fantasy-scifi,fiction,romance,sci-fi,sci-fi-fantasy,science-fiction,science-fiction-fantasy,scifi,scifi-fantasy,space,teen,teen-fiction,war,ya,ya-fiction,ya-lit,ya-sci-fi,young-adult,young-adult-fiction"
9702,128048,"american-history,award-winners,biography,children,children-books,children-s,children-s-books,children-s-fiction,children-s-lit,children-s-literature,children-young-adult,childrens,childrens-books,childrens-lit,childrens-literature,classics,fiction,historical,historical-fiction,history,juvenile-fiction,literature,middle-grade,newbery-award,newbery-award-winners,non-fiction,nonfiction,ya,young-adult"
9703,22474626,"adult-fiction,adult-romance,contemporary,contemporary-romance,erotic-romance,fiction,romance,romance-contemporary,romance-erotica,suspense"
9704,95660,"children,childrens,contemporary,contemporary-fiction,fiction,middle-grade,realistic-fiction,romance,teen,teen-fiction,teens,ya,ya-books,ya-fiction,young-adult,young-adult-fiction"
9705,17794657,"contemporary,contemporary-fiction,contemporary-romance,fiction,mystery,romance,thriller,ya,young-adult"
9706,18243828,"adult-romance,college-romance,contemporary,contemporary-romance,erotic-romance,fiction,new-adult-romance,romance,young-adult"
9707,171201,"american-literature,classics,contemporary,fiction,general-fiction,literature,memoir,non-fiction,poetry,realistic-fiction,to-read-fiction"
9708,261161,"children,childrens,contemporary,contemporary-fiction,fiction,middle-grade,realistic-fiction,romance,teen,teen-books,teen-fiction,teens,ya,ya-books,ya-fiction,ya-novels,young-adult,young-adult-fiction"
9709,13031445,"fantasy,fiction,graphic-novel,sci-fi,sci-fi-fantasy,science-fiction,scifi,ya,young-adult,young-adult-fantasy,young-adult-fiction"
9710,397867,"fantasy,fiction,fiction-horror,general-fiction,horror,horror-fiction,horror-thriller,mystery,sci-fi,sci-fi-fantasy,science-fiction,speculative-fiction,suspense,thriller,thriller-horror,thrillers,to-read-horror"
9711,104088,"adult-fantasy,adult-fiction,contemporary,fantasy,fantasy-epic,fantasy-sci-fi,fantasy-science-fiction,fantasy-scifi,favorite-fantasy,fiction,fiction-fantasy,historical,literature,magic,mythology,romance,sci-fi-fantasy,science-fiction,science-fiction-and-fantasy,science-fiction-fantasy,scifi,scifi-fantasy,sf-fantasy,speculative-fiction,to-read-fantasy,young-adult"
9712,17333174,"adult-fiction,dragons,fantasy,fantasy-paranormal,fantasy-sci-fi,fantasy-urban,fiction,magic,mystery,mythology,paranormal-fantasy,paranormal-romance,romance,sci-fi-fantasy,science-fiction,witches"
9713,15761241,"adult-fiction,adult-romance,college-romance,contemporary,contemporary-romance,erotic-romance,fiction,love-story,new-adult-romance,realistic-fiction,romance,ya,young-adult"
9714,23196,"adult-fiction,american-literature,classics,contemporary,contemporary-fiction,contemporary-literature,fiction,fiction-to-read,general-fiction,literary-fiction,literature,mythology,non-fiction,other-fiction,philosophy,philosophy-religion,to-read-fiction"
9715,701738,"adult-fiction,british-literature,contemporary,contemporary-fiction,fiction,fiction-literature,general-fiction,literary-fiction,literature,mystery,read-fiction,realistic-fiction,thriller,to-read-fiction,war"
9716,586516,"auto-biography,biographies-and-memoirs,biographies-memoirs,biography,biography-autobiography,biography-memoir,bios-memoirs,fiction,history,history-biography,memoir-biography,memoirs,non-fiction,nonfiction"
9717,891671,"adult-fiction,british-literature,contemporary,contemporary-fiction,crime,fiction,fiction-historical,general-fiction,historic-fiction,historical,historical-fiction,historical-mystery,historical-novel,historical-novels,history,history-fiction,literary-fiction,literature,modern-fiction,mystery,mystery-suspense,mystery-thriller,romance,spy-fiction,spy-thriller,suspense,thriller,thrillers,to-read-fiction,to-read-historical-fiction,war,world-war-2,world-war-ii,world-war-two"
9718,13414599,"memoir,memoirs,non-fiction,nonfiction,philosophy,to-read-non-fiction"
9719,2895896,"adult-fiction,contemporary,contemporary-fiction,contemporary-romance,fiction,general-fiction,modern-fiction,mystery,realistic-fiction,romance,women-s-fiction,womens-fiction"
9720,94486,"classics,fantasy,fiction,latin-american-literature,literary-fiction,literature,magic-realism,magical-realism,modern-classics,mystery,romance,sci-fi,sci-fi-fantasy,science-fiction,scifi,spanish-literature,speculative-fiction,to-read-fiction"
9721,42661,"european-history,historical,historical-fiction,history,history-biography,history-books,history-to-read,military,military-history,military-war,non-fiction,non-fiction-history,non-fiction-to-read,nonfiction,politics,to-read-non-fiction,war,war-military,warfare,wars,world-history,world-war-2,world-war-ii,world-war-two"
9722,4657,"20th-century-literature,adult-fiction,american-fiction,american-literature,classics,contemporary,contemporary-fiction,fiction,fiction-contemporary,fiction-literature,fiction-read,fiction-to-read,general-fiction,literary-fiction,literature,other-fiction,read-fiction"
9723,552987,"adult-fiction,aliens,classics,fantasy,fantasy-sci-fi,fiction,sci-fi,sci-fi-fantasy,sci-fi-to-read,science-fiction,science-fiction-and-fantasy,science-fiction-fantasy,scifi,scifi-fantasy,space,speculative-fiction,ya,ya-fiction,young-adult"
9724,153866,"children,children-books,children-s,children-s-book,children-s-books,children-s-chapter-books,children-s-fiction,children-s-lit,children-s-literature,childrens,childrens-books,comics,comics-graphic-novels,fantasy,fiction,graphic-novel,graphic-novels,juvenile-fiction,middle-grade,science-fiction"
